timestamp,blast_flow_nm3min,blast_pressure_kpa,top_pressure_kpa,hot_blast_temp_c,blower_vib_mms
2026-03-02 12:36:00,5198.4,378.2,207.3,1181.1,3.43
2026-03-02 12:37:00,5214.8,378.4,203.8,1176.7,3.29
2026-03-02 12:38:00,5179.7,381.8,207.5,1177.1,3.39
2026-03-02 12:39:00,5202.8,379.8,213.6,1185.2,3.45
2026-03-02 12:40:00,5179.2,383.4,214.5,1187.2,3.42
2026-03-02 12:41:00,5230.6,381.6,206.8,1176.3,3.57
2026-03-02 12:42:00,5216.7,378.8,210.3,1169.3,3.31
2026-03-02 12:43:00,5218.3,377.6,210.8,1185.0,3.39
2026-03-02 12:44:00,5223.4,378.5,209.0,1179.2,3.47
2026-03-02 12:45:00,5212.6,378.3,209.5,1181.7,3.56
2026-03-02 12:46:00,5166.2,378.2,212.2,1187.4,3.4
2026-03-02 12:47:00,5169.4,376.3,210.4,1180.7,3.3
2026-03-02 12:48:00,5215.9,377.5,213.0,1188.6,3.42
2026-03-02 12:49:00,5198.1,379.3,208.4,1174.5,3.32
2026-03-02 12:50:00,5209.9,378.6,209.0,1178.2,3.56
2026-03-02 12:51:00,5211.0,376.3,214.5,1174.9,3.37
2026-03-02 12:52:00,5195.9,382.0,210.1,1185.7,3.48
2026-03-02 12:53:00,5206.7,378.2,206.5,1178.8,3.43
2026-03-02 12:54:00,5221.5,379.6,209.2,1183.0,3.41
2026-03-02 12:55:00,5197.2,379.4,206.1,1176.0,3.48
2026-03-02 12:56:00,5219.0,377.2,213.2,1183.6,3.42
2026-03-02 12:57:00,5180.3,382.0,211.5,1176.9,3.35
2026-03-02 12:58:00,5221.5,379.7,211.1,1176.2,3.3
2026-03-02 12:59:00,5204.0,380.1,214.4,1172.8,3.54
2026-03-02 13:00:00,5191.2,380.9,206.0,1172.7,3.34
2026-03-02 13:01:00,5193.0,378.7,209.7,1177.3,3.33
2026-03-02 13:02:00,5178.6,381.6,210.1,1169.8,3.34
2026-03-02 13:03:00,5196.1,381.0,212.7,1176.0,3.24
2026-03-02 13:04:00,5201.1,379.7,210.4,1179.9,3.45
2026-03-02 13:05:00,5190.0,382.9,210.3,1175.1,3.34
2026-03-02 13:06:00,5149.8,382.9,210.9,1182.3,3.47
2026-03-02 13:07:00,5184.3,384.2,211.6,1179.0,3.49
2026-03-02 13:08:00,5196.8,379.0,209.0,1181.6,3.49
2026-03-02 13:09:00,5183.2,384.3,208.8,1174.6,3.37
2026-03-02 13:10:00,5195.4,377.5,209.1,1176.9,3.52
2026-03-02 13:11:00,5119.3,385.4,207.2,1182.1,3.17
2026-03-02 13:12:00,5163.2,383.2,212.6,1183.3,3.52
2026-03-02 13:13:00,5168.9,382.3,211.3,1183.5,3.35
2026-03-02 13:14:00,5155.5,381.6,213.7,1178.1,3.43
2026-03-02 13:15:00,5165.8,379.7,206.3,1181.3,3.32
2026-03-02 13:16:00,5135.8,381.5,212.3,1181.5,3.36
2026-03-02 13:17:00,5164.3,383.0,210.1,1182.4,3.36
2026-03-02 13:18:00,5105.4,383.4,209.4,1177.7,3.38
2026-03-02 13:19:00,5169.7,385.7,210.0,1176.9,3.4
2026-03-02 13:20:00,5140.2,383.4,207.4,1182.6,3.49
2026-03-02 13:21:00,5166.3,386.4,209.3,1174.4,3.49
2026-03-02 13:22:00,5145.2,386.1,210.9,1182.9,3.35
2026-03-02 13:23:00,5148.9,386.3,213.6,1183.8,3.46
2026-03-02 13:24:00,5119.3,384.5,211.3,1185.1,3.29
2026-03-02 13:25:00,5133.3,387.6,205.9,1177.0,3.37
2026-03-02 13:26:00,5123.7,383.3,205.3,1179.1,3.34
2026-03-02 13:27:00,5132.4,381.7,211.1,1180.1,3.39
2026-03-02 13:28:00,5125.6,385.5,210.9,1177.2,3.32
2026-03-02 13:29:00,5141.7,385.2,210.6,1179.7,3.34
2026-03-02 13:30:00,5131.6,386.8,214.3,1179.3,3.36
2026-03-02 13:31:00,5113.1,388.0,208.3,1178.5,3.28
2026-03-02 13:32:00,5093.1,388.1,205.6,1175.5,3.3
2026-03-02 13:33:00,5111.8,385.7,207.8,1173.9,3.51
2026-03-02 13:34:00,5116.0,386.8,211.0,1184.0,3.45
2026-03-02 13:35:00,5107.4,385.6,208.7,1179.4,3.38
2026-03-02 13:36:00,5105.6,390.5,209.2,1182.2,3.44
2026-03-02 13:37:00,5095.3,389.1,206.7,1183.3,3.29
2026-03-02 13:38:00,5127.2,389.8,213.3,1182.8,3.32
2026-03-02 13:39:00,5098.7,389.3,210.4,1176.2,3.43
2026-03-02 13:40:00,5089.5,386.6,211.9,1181.3,3.45
2026-03-02 13:41:00,5055.8,386.6,210.4,1176.8,3.47
2026-03-02 13:42:00,5087.0,387.4,205.6,1178.7,3.39
2026-03-02 13:43:00,5070.0,392.3,216.6,1192.2,3.4
2026-03-02 13:44:00,5077.7,388.9,207.8,1183.0,3.43
2026-03-02 13:45:00,5072.2,388.4,209.5,1174.7,3.35
2026-03-02 13:46:00,5084.4,392.7,206.0,1181.7,3.43
2026-03-02 13:47:00,5032.7,393.7,208.1,1178.9,3.51
2026-03-02 13:48:00,5060.8,387.0,211.8,1182.7,3.36
2026-03-02 13:49:00,5105.8,392.6,214.2,1182.3,3.4
2026-03-02 13:50:00,5046.2,388.7,211.7,1177.7,3.33
2026-03-02 13:51:00,5071.9,392.1,205.3,1184.0,3.55
2026-03-02 13:52:00,5052.9,392.0,210.4,1177.2,3.4
2026-03-02 13:53:00,5066.3,390.4,215.4,1181.3,3.41
2026-03-02 13:54:00,5055.5,392.3,211.7,1183.4,3.39
2026-03-02 13:55:00,5070.9,396.4,207.0,1178.8,3.5
2026-03-02 13:56:00,5043.5,391.0,207.2,1183.8,3.5
2026-03-02 13:57:00,5055.4,392.7,211.3,1178.8,3.41
2026-03-02 13:58:00,5026.8,394.9,208.3,1184.8,3.42
2026-03-02 13:59:00,5044.3,393.2,213.7,1182.9,3.38
2026-03-02 14:00:00,5039.2,391.0,207.5,1168.3,3.56
2026-03-02 14:01:00,5021.0,391.6,209.3,1180.7,3.43
2026-03-02 14:02:00,4995.8,395.9,206.7,1178.9,3.53
2026-03-02 14:03:00,5019.0,395.6,206.1,1179.6,3.52
2026-03-02 14:04:00,5050.8,401.0,205.3,1179.2,3.41
2026-03-02 14:05:00,5027.4,391.9,213.7,1177.5,3.56
2026-03-02 14:06:00,4997.1,395.5,211.1,1181.3,3.31
2026-03-02 14:07:00,5001.4,393.8,211.4,1180.5,3.41
2026-03-02 14:08:00,5003.1,398.1,209.6,1178.5,3.36
2026-03-02 14:09:00,4968.1,393.4,211.3,1184.8,3.44
2026-03-02 14:10:00,4990.9,393.6,208.0,1181.1,3.29
2026-03-02 14:11:00,5001.8,395.5,207.9,1178.7,3.29
2026-03-02 14:12:00,4972.4,393.9,207.8,1182.5,3.34
2026-03-02 14:13:00,5004.5,398.4,210.2,1192.8,3.46
2026-03-02 14:14:00,4979.2,395.9,215.8,1183.0,3.4
2026-03-02 14:15:00,4979.1,396.1,217.0,1179.5,3.52
2026-03-02 14:16:00,5012.5,399.9,211.1,1179.3,3.4
2026-03-02 14:17:00,4963.2,397.3,213.1,1176.9,3.48
2026-03-02 14:18:00,4969.2,396.5,210.6,1176.3,3.4
2026-03-02 14:19:00,5002.0,396.8,211.0,1176.3,3.36
2026-03-02 14:20:00,4970.1,400.0,208.3,1181.9,3.39
2026-03-02 14:21:00,4962.9,399.9,208.1,1176.8,3.46
2026-03-02 14:22:00,4979.3,399.6,204.8,1178.6,3.34
2026-03-02 14:23:00,4986.2,399.7,210.5,1177.7,3.46
2026-03-02 14:24:00,4966.9,397.5,207.9,1175.4,3.29
2026-03-02 14:25:00,4989.3,400.0,209.3,1183.7,3.44
2026-03-02 14:26:00,4961.7,396.8,212.2,1182.3,3.46
2026-03-02 14:27:00,4933.2,400.8,216.5,1179.6,3.49
2026-03-02 14:28:00,4948.6,401.8,213.4,1183.6,3.48
2026-03-02 14:29:00,4936.5,401.7,210.5,1186.0,3.37
2026-03-02 14:30:00,4973.7,403.4,204.4,1178.2,3.33
2026-03-02 14:31:00,4944.8,401.7,212.7,1178.0,3.46
2026-03-02 14:32:00,4921.5,402.3,212.1,1180.0,3.45
2026-03-02 14:33:00,4953.1,404.7,209.9,1183.7,3.41
2026-03-02 14:34:00,4935.6,406.2,204.1,1184.7,3.57
2026-03-02 14:35:00,4919.6,403.2,217.1,1173.8,3.47
2026-03-02 14:36:00,4933.5,400.7,212.2,1181.1,3.3
2026-03-02 14:37:00,4911.6,403.1,205.5,1185.4,3.42
2026-03-02 14:38:00,4923.2,402.2,208.5,1182.6,3.4
2026-03-02 14:39:00,4922.3,403.5,204.2,1181.2,3.4
2026-03-02 14:40:00,4912.4,403.4,210.8,1174.1,3.45
2026-03-02 14:41:00,4887.0,400.9,205.3,1173.9,3.28
2026-03-02 14:42:00,4927.5,405.8,213.0,1181.0,3.42
2026-03-02 14:43:00,4924.8,401.0,211.2,1173.2,3.44
2026-03-02 14:44:00,4908.0,401.8,216.0,1181.0,3.39
2026-03-02 14:45:00,4884.7,399.5,215.3,1177.1,3.39
2026-03-02 14:46:00,4892.8,406.3,204.9,1177.8,3.37
2026-03-02 14:47:00,4914.5,403.1,207.1,1172.8,3.35
2026-03-02 14:48:00,4932.9,404.5,206.8,1174.4,3.39
2026-03-02 14:49:00,4933.7,404.1,207.1,1185.0,3.49
2026-03-02 14:50:00,4914.1,407.3,206.6,1180.3,3.27
2026-03-02 14:51:00,4872.3,404.7,215.3,1179.4,3.44
2026-03-02 14:52:00,4918.6,403.2,204.0,1173.8,3.42
2026-03-02 14:53:00,4903.6,406.7,209.6,1179.9,3.47
2026-03-02 14:54:00,4841.9,403.8,210.7,1185.4,3.37
2026-03-02 14:55:00,4886.1,408.8,209.4,1180.6,3.46
2026-03-02 14:56:00,4848.8,405.2,205.9,1180.4,3.32
2026-03-02 14:57:00,4885.0,406.3,218.4,1172.2,3.38
2026-03-02 14:58:00,4900.0,404.1,216.4,1182.1,3.33
2026-03-02 14:59:00,4867.3,404.7,215.9,1181.3,3.42
2026-03-02 15:00:00,4863.8,406.6,213.1,1178.3,3.48
2026-03-02 15:01:00,4872.3,405.3,208.6,1176.0,3.37
2026-03-02 15:02:00,4854.3,406.3,207.9,1179.2,3.34
2026-03-02 15:03:00,4863.7,406.2,215.1,1179.2,3.54
2026-03-02 15:04:00,4847.1,407.6,214.2,1179.5,3.41
2026-03-02 15:05:00,4850.0,406.7,211.4,1180.5,3.38
2026-03-02 15:06:00,4851.2,406.5,210.1,1184.3,3.43
2026-03-02 15:07:00,4853.0,409.6,213.2,1180.4,3.32
2026-03-02 15:08:00,4824.5,410.0,202.8,1187.1,3.43
2026-03-02 15:09:00,4851.1,408.9,210.2,1181.7,3.38
2026-03-02 15:10:00,4852.3,408.0,211.1,1183.4,3.49
2026-03-02 15:11:00,4844.5,408.9,202.2,1177.1,3.35
2026-03-02 15:12:00,4830.6,409.7,209.8,1177.3,3.3
2026-03-02 15:13:00,4832.2,410.5,207.8,1175.7,3.48
2026-03-02 15:14:00,4823.9,406.9,209.4,1181.6,3.48
2026-03-02 15:15:00,4840.4,408.9,219.4,1185.1,3.45
2026-03-02 15:16:00,4848.2,411.3,205.8,1183.1,3.34
2026-03-02 15:17:00,4844.7,412.3,211.2,1182.7,3.61
2026-03-02 15:18:00,4804.4,411.2,212.0,1174.2,3.55
2026-03-02 15:19:00,4843.7,412.2,213.6,1185.0,3.47
2026-03-02 15:20:00,4799.9,415.9,213.8,1176.3,3.36
2026-03-02 15:21:00,4824.1,411.0,205.1,1182.5,3.4
2026-03-02 15:22:00,4819.3,410.9,203.7,1181.4,3.45
2026-03-02 15:23:00,4798.0,413.3,208.6,1179.4,3.39
2026-03-02 15:24:00,4776.5,411.6,215.6,1187.7,3.36
2026-03-02 15:25:00,4829.2,413.7,204.3,1178.7,3.42
2026-03-02 15:26:00,4784.3,409.5,208.3,1178.6,3.32
2026-03-02 15:27:00,4780.0,411.9,210.7,1186.2,3.34
2026-03-02 15:28:00,4765.5,410.2,209.4,1179.1,3.32
2026-03-02 15:29:00,4807.4,416.6,215.6,1175.1,3.38
2026-03-02 15:30:00,4774.9,414.1,205.0,1174.7,3.39
2026-03-02 15:31:00,4768.3,413.4,210.4,1179.7,3.6
2026-03-02 15:32:00,4778.2,414.9,201.9,1176.6,3.32
2026-03-02 15:33:00,4756.2,417.6,204.4,1183.8,3.42
2026-03-02 15:34:00,4760.2,414.2,210.6,1176.3,3.27
2026-03-02 15:35:00,4733.2,411.8,213.6,1176.3,3.41
2026-03-02 15:36:00,4743.5,419.3,212.0,1182.7,3.31
2026-03-02 15:37:00,4743.8,418.3,213.7,1179.3,3.31
2026-03-02 15:38:00,4747.4,415.2,209.8,1184.0,3.41
2026-03-02 15:39:00,4758.2,415.8,197.6,1182.1,3.43
2026-03-02 15:40:00,4752.6,419.2,205.6,1184.1,3.46
2026-03-02 15:41:00,4772.5,418.7,206.2,1183.6,3.32
2026-03-02 15:42:00,4727.2,421.4,210.8,1177.1,3.42
2026-03-02 15:43:00,4735.0,415.2,198.3,1178.0,3.35
2026-03-02 15:44:00,4681.8,414.6,205.6,1177.7,3.36
2026-03-02 15:45:00,4719.1,416.2,220.6,1183.6,3.26
2026-03-02 15:46:00,4692.8,417.8,216.6,1175.5,3.48
2026-03-02 15:47:00,4735.1,416.7,211.3,1184.1,3.38
2026-03-02 15:48:00,4728.7,416.5,205.6,1179.0,3.24
2026-03-02 15:49:00,4755.2,419.1,213.9,1179.7,3.36
2026-03-02 15:50:00,4718.5,417.4,210.8,1181.4,3.29
2026-03-02 15:51:00,4726.4,416.7,218.4,1182.2,3.3
2026-03-02 15:52:00,4695.1,420.4,207.9,1179.2,3.4
2026-03-02 15:53:00,4724.1,420.3,221.0,1178.2,3.39
2026-03-02 15:54:00,4717.5,416.8,213.1,1173.6,3.37
2026-03-02 15:55:00,4706.8,420.6,216.4,1178.7,3.28
2026-03-02 15:56:00,4706.1,420.9,201.3,1181.3,3.31
2026-03-02 15:57:00,4704.7,420.2,207.0,1180.6,3.28
2026-03-02 15:58:00,4686.8,418.1,207.7,1184.5,3.48
2026-03-02 15:59:00,4697.3,419.8,208.4,1173.7,3.35
2026-03-02 16:00:00,4711.6,419.5,215.6,1182.6,3.47
2026-03-02 16:01:00,4696.4,419.3,199.8,1178.3,3.38
2026-03-02 16:02:00,4719.6,420.2,193.4,1180.3,3.41
2026-03-02 16:03:00,4703.3,416.3,212.6,1175.1,3.34
2026-03-02 16:04:00,4686.8,417.5,212.3,1181.8,3.44
2026-03-02 16:05:00,4764.0,418.8,208.9,1185.1,3.49
2026-03-02 16:06:00,4766.0,418.7,216.2,1178.7,3.51
2026-03-02 16:07:00,4715.7,419.5,205.2,1180.3,3.33
2026-03-02 16:08:00,4684.8,420.9,214.4,1185.8,3.43
2026-03-02 16:09:00,4738.0,417.9,205.4,1177.3,3.47
2026-03-02 16:10:00,4717.9,411.5,207.9,1178.5,3.48
2026-03-02 16:11:00,4743.6,414.1,198.4,1180.6,3.43
2026-03-02 16:12:00,4720.1,412.7,215.6,1175.4,3.58
2026-03-02 16:13:00,4750.2,415.9,216.4,1175.2,3.43
2026-03-02 16:14:00,4765.3,417.1,222.2,1174.0,3.59
2026-03-02 16:15:00,4774.4,414.4,210.2,1178.4,3.55
2026-03-02 16:16:00,4768.5,415.5,204.1,1173.6,3.39
2026-03-02 16:17:00,4770.5,416.7,216.3,1181.0,3.22
2026-03-02 16:18:00,4755.3,414.5,207.4,1182.7,3.28
2026-03-02 16:19:00,4780.6,415.4,212.3,1170.7,3.48
2026-03-02 16:20:00,4781.1,413.5,213.9,1182.7,3.45
2026-03-02 16:21:00,4765.9,415.3,209.6,1172.5,3.34
2026-03-02 16:22:00,4780.8,414.0,208.1,1180.2,3.44
2026-03-02 16:23:00,4781.9,413.9,211.4,1178.5,3.4
2026-03-02 16:24:00,4775.9,411.5,218.6,1186.3,3.45
2026-03-02 16:25:00,4778.0,413.0,219.7,1179.3,3.35
2026-03-02 16:26:00,4802.0,418.2,213.4,1183.0,3.39
2026-03-02 16:27:00,4792.9,410.2,219.2,1179.9,3.5
2026-03-02 16:28:00,4782.4,411.2,209.9,1188.7,3.39
2026-03-02 16:29:00,4821.1,409.8,196.5,1175.4,3.44
2026-03-02 16:30:00,4795.4,410.4,211.2,1177.9,3.3
2026-03-02 16:31:00,4806.5,407.1,206.2,1181.0,3.34
2026-03-02 16:32:00,4797.5,410.2,219.4,1180.8,3.31
2026-03-02 16:33:00,4825.5,408.1,210.8,1181.0,3.46
2026-03-02 16:34:00,4813.8,409.8,216.1,1178.3,3.58
2026-03-02 16:35:00,4839.1,409.6,209.7,1175.7,3.41
2026-03-02 16:36:00,4805.7,408.1,204.1,1179.1,3.44
2026-03-02 16:37:00,4828.8,412.0,213.2,1180.5,3.36
2026-03-02 16:38:00,4785.1,408.1,215.9,1178.2,3.4
2026-03-02 16:39:00,4858.5,406.9,207.4,1176.4,3.43
2026-03-02 16:40:00,4851.0,413.9,201.0,1180.8,3.33
2026-03-02 16:41:00,4880.2,407.8,213.4,1175.3,3.38
2026-03-02 16:42:00,4831.2,407.1,208.1,1178.7,3.43
2026-03-02 16:43:00,4843.4,408.3,213.8,1177.0,3.4
2026-03-02 16:44:00,4846.6,406.2,213.6,1186.2,3.35
2026-03-02 16:45:00,4871.7,410.2,206.9,1184.3,3.34
2026-03-02 16:46:00,4860.5,409.7,194.8,1183.6,3.31
2026-03-02 16:47:00,4876.7,405.0,206.7,1175.4,3.29
2026-03-02 16:48:00,4869.5,406.5,207.9,1181.8,3.31
2026-03-02 16:49:00,4890.3,405.4,208.2,1182.9,3.35
2026-03-02 16:50:00,4880.2,406.7,209.6,1181.8,3.45
2026-03-02 16:51:00,4868.0,407.3,208.5,1180.4,3.31
2026-03-02 16:52:00,4903.9,404.7,205.2,1179.1,3.34
2026-03-02 16:53:00,4899.0,406.3,215.8,1177.8,3.32
2026-03-02 16:54:00,4898.2,406.9,213.5,1176.0,3.43
2026-03-02 16:55:00,4876.0,404.0,212.1,1180.1,3.36
2026-03-02 16:56:00,4877.3,407.3,212.4,1182.1,3.37
2026-03-02 16:57:00,4873.8,404.6,207.5,1180.2,3.47
2026-03-02 16:58:00,4888.2,400.6,208.3,1183.1,3.42
2026-03-02 16:59:00,4915.2,402.9,203.4,1177.5,3.22
2026-03-02 17:00:00,4891.8,405.0,217.3,1177.2,3.48
2026-03-02 17:01:00,4883.1,400.0,203.8,1174.5,3.42
2026-03-02 17:02:00,4896.9,402.9,212.7,1178.5,3.49
2026-03-02 17:03:00,4918.3,401.8,208.6,1176.7,3.38
2026-03-02 17:04:00,4940.9,405.9,217.8,1182.0,3.18
2026-03-02 17:05:00,4920.8,401.8,209.0,1177.8,3.48
2026-03-02 17:06:00,4924.2,401.2,208.0,1178.5,3.29
2026-03-02 17:07:00,4926.3,399.5,204.6,1178.2,3.35
2026-03-02 17:08:00,4935.4,399.4,206.3,1182.6,3.44
2026-03-02 17:09:00,4927.2,400.9,214.6,1181.4,3.35
2026-03-02 17:10:00,4953.6,401.6,212.2,1183.5,3.42
2026-03-02 17:11:00,4941.8,398.4,210.3,1181.3,3.54
2026-03-02 17:12:00,4914.0,399.0,210.3,1187.9,3.52
2026-03-02 17:13:00,4934.1,401.3,210.3,1176.0,3.31
2026-03-02 17:14:00,4957.3,400.9,212.8,1178.5,3.35
2026-03-02 17:15:00,4974.9,396.5,205.3,1180.8,3.27
2026-03-02 17:16:00,4964.9,399.8,212.7,1175.0,3.28
2026-03-02 17:17:00,4979.4,399.1,212.1,1180.9,3.33
2026-03-02 17:18:00,5006.2,398.3,210.5,1179.1,3.42
2026-03-02 17:19:00,4977.9,400.1,208.5,1171.7,3.43
2026-03-02 17:20:00,4996.8,398.4,214.8,1180.6,3.53
2026-03-02 17:21:00,5008.6,396.9,212.0,1179.4,3.36
2026-03-02 17:22:00,4976.3,396.4,207.6,1183.2,3.37
2026-03-02 17:23:00,4989.4,394.6,214.9,1173.7,3.43
2026-03-02 17:24:00,5002.1,395.3,211.8,1174.7,3.24
2026-03-02 17:25:00,5030.3,397.0,217.7,1174.8,3.59
2026-03-02 17:26:00,4998.7,395.4,212.3,1185.1,3.41
2026-03-02 17:27:00,5034.3,396.2,212.8,1171.4,3.49
2026-03-02 17:28:00,4997.7,395.6,207.2,1181.2,3.4
2026-03-02 17:29:00,4971.0,396.2,212.8,1179.5,3.24
2026-03-02 17:30:00,5024.4,392.0,211.4,1177.3,3.4
2026-03-02 17:31:00,5004.7,393.2,208.9,1181.0,3.31
2026-03-02 17:32:00,5013.5,394.2,210.2,1182.7,3.38
2026-03-02 17:33:00,5026.6,393.3,213.1,1177.6,3.52
2026-03-02 17:34:00,5041.4,392.3,211.1,1179.7,3.48
2026-03-02 17:35:00,5022.8,395.9,207.7,1172.4,3.26
2026-03-02 17:36:00,5034.4,390.4,204.2,1183.1,3.35
2026-03-02 17:37:00,5080.1,393.4,213.3,1181.2,3.34
2026-03-02 17:38:00,5047.2,391.8,211.1,1180.3,3.24
2026-03-02 17:39:00,5045.6,388.8,207.8,1177.7,3.29
2026-03-02 17:40:00,5021.1,393.2,210.2,1173.9,3.37
2026-03-02 17:41:00,5059.9,389.2,209.7,1186.2,3.3
2026-03-02 17:42:00,5065.2,390.1,207.4,1176.8,3.43
2026-03-02 17:43:00,5056.5,389.1,209.8,1170.7,3.51
2026-03-02 17:44:00,5048.4,390.9,207.5,1175.6,3.38
2026-03-02 17:45:00,5096.4,388.8,210.8,1184.7,3.44
2026-03-02 17:46:00,5124.4,390.3,211.7,1183.5,3.39
2026-03-02 17:47:00,5089.6,391.6,208.4,1182.2,3.39
2026-03-02 17:48:00,5111.0,385.9,209.7,1182.8,3.44
2026-03-02 17:49:00,5087.3,390.1,206.2,1184.1,3.31
2026-03-02 17:50:00,5069.6,387.5,210.9,1183.9,3.43
2026-03-02 17:51:00,5111.7,384.3,212.3,1167.5,3.28
2026-03-02 17:52:00,5094.5,387.7,207.9,1184.2,3.46
2026-03-02 17:53:00,5069.0,385.0,209.3,1178.9,3.33
2026-03-02 17:54:00,5119.8,386.1,207.5,1177.8,3.38
2026-03-02 17:55:00,5097.6,389.5,209.7,1177.8,3.37
2026-03-02 17:56:00,5087.2,388.7,213.4,1175.1,3.44
2026-03-02 17:57:00,5096.7,385.5,207.0,1180.8,3.44
2026-03-02 17:58:00,5134.4,386.9,212.9,1182.3,3.42
2026-03-02 17:59:00,5139.7,387.4,211.0,1177.9,3.27
